3,insect,sweet,RelatedTo
3,dust,butter,RelatedTo
3,blood,bird,RelatedTo
3,trough,cup,RelatedTo
3,bathe,die,RelatedTo
3,dye,cook,RelatedTo
3,bean,tongue,RelatedTo
3,chest,anvil,RelatedTo
3,person,grain,RelatedTo
3,salty,scold,RelatedTo
3,mill,stomach,RelatedTo
3,arrive,pinch,RelatedTo
3,salt,nine,RelatedTo
3,medicine,leaf,RelatedTo
3,twist,knead,RelatedTo
3,chicken,autumn,RelatedTo
3,eat,arm,RelatedTo
3,leather,body,RelatedTo
3,pour,crush,RelatedTo
3,charcoal,crab,RelatedTo
3,scatter,strain,RelatedTo
3,kill,roast,RelatedTo
3,husband,sea,RelatedTo
3,dust,oil,RelatedTo
3,dry,mainland,RelatedTo
3,kidney,hip,RelatedTo
3,give,nape,RelatedTo
3,separate,pour,RelatedTo
3,silver,fence,RelatedTo
3,firewood,wipe,RelatedTo
3,medicine,plant,RelatedTo
3,heel,corner,RelatedTo
3,ram,lamb,RelatedTo
3,age,weather,RelatedTo
3,itchy,pierce,RelatedTo
3,sink,sew,RelatedTo
3,dog,puma,RelatedTo
3,hard,village,RelatedTo
3,shoot,tasteless,RelatedTo
3,root,body,RelatedTo
3,village,snake,RelatedTo
3,cut,ripen,RelatedTo
3,foam,flesh,RelatedTo
3,clay,country,RelatedTo
3,scatter,cook,RelatedTo
3,snow,strength,RelatedTo
3,die,diminish,RelatedTo
3,stone,child,RelatedTo
3,earthquake,island,RelatedTo
3,chieftain,judge,RelatedTo
3,pull,fishnet,RelatedTo
3,misplace,defeat
3,bone,reed,RelatedTo
3,milk,lion,RelatedTo
3,ripe,cook,RelatedTo
3,mushroom,do,RelatedTo
3,comb,painful,RelatedTo
3,candle,mango,RelatedTo
3,broom,fireplace,RelatedTo
3,laugh,cloth,RelatedTo
3,stone,govern,RelatedTo
3,hot,fence,RelatedTo
3,plant,sun,RelatedTo
3,leaf,hair,RelatedTo
3,fry,ripen,RelatedTo
3,thunder,rat,RelatedTo
3,mother-in-law,female,RelatedTo
3,price,praise,RelatedTo
3,four,copulate,RelatedTo
3,root,white,RelatedTo
3,name,fish,RelatedTo
3,ash,worm,RelatedTo
3,month,tongue,RelatedTo
3,seize,shoulder,RelatedTo
3,cure,repair,RelatedTo
3,young,rope,RelatedTo
3,sing,build,RelatedTo
3,few,deity,RelatedTo
3,thirsty,war,RelatedTo
3,body,idol,RelatedTo
3,rooster,male,RelatedTo
3,pinch,sew,RelatedTo
3,flow,dash,RelatedTo
3,root,steal,RelatedTo
3,anger,arrow,RelatedTo
3,small,saliva,RelatedTo
3,faeces,swell,RelatedTo
3,brain,snail,RelatedTo
3,stand,louse,RelatedTo
3,medicine,root,RelatedTo
3,bead,tooth,RelatedTo
3,lake,god,RelatedTo
3,sing,cultivate,RelatedTo
3,board,leaf,RelatedTo
3,big,chieftain,RelatedTo
3,smooth,salt,RelatedTo
3,bead,springtime,RelatedTo
3,thou,we,RelatedTo
3,song,spoil,RelatedTo
3,put,taro,RelatedTo
3,bead,grain,RelatedTo
3,give,wheat,RelatedTo
3,age,wet,RelatedTo
3,iron,coin,RelatedTo
3,pinch,sharpen,RelatedTo
3,hole,spindle,RelatedTo
3,pond,candy,RelatedTo
3,thing,pour,RelatedTo
3,leg,cup,RelatedTo
3,word,iron,RelatedTo
3,flow,retreat,RelatedTo
3,bitter,water,RelatedTo
3,vomit,tread,RelatedTo
3,jewel,eyebrow,RelatedTo
3,liver,heavy,RelatedTo
3,nape,red,RelatedTo
3,fish,ear,RelatedTo
3,play,leg,RelatedTo
3,canoe,talk,RelatedTo
3,bow,war,RelatedTo
3,village,yard,RelatedTo
3,shell,oysters,RelatedTo
3,laugh,comb,RelatedTo
3,law,magic,RelatedTo
3,stomach,skirt,RelatedTo
3,charcoal,remain,RelatedTo
3,divide,drink,RelatedTo
3,breast,arm,RelatedTo
3,know,thou,RelatedTo
3,scales,cold,RelatedTo
3,child,descendants,RelatedTo
3,horn,fingernail,RelatedTo
3,milk,piglet,RelatedTo
3,wash,forge,RelatedTo
3,wait,seedling,RelatedTo
3,sprout,tooth,RelatedTo
3,chest,bird,RelatedTo
3,blood,tooth,RelatedTo
3,jaw,palate,RelatedTo
3,early,cook,RelatedTo
3,ten,rice,RelatedTo
3,die,arm,RelatedTo
3,sew,eat,RelatedTo
3,drip,learn,RelatedTo
3,pen,flute,RelatedTo
3,think,adjudicate,RelatedTo
3,dog,burn,RelatedTo
3,walk,blood,RelatedTo
3,water,sleep,RelatedTo
3,sleep,fasten,RelatedTo
3,burn,shoulder,RelatedTo
3,seize,die,RelatedTo
3,soul,chest,RelatedTo
3,firewood,tear,RelatedTo
3,heel,red,RelatedTo
3,white,path,RelatedTo
3,float,mountain,RelatedTo
3,lung,tear,RelatedTo
3,separate,untie,RelatedTo
3,brave,male,RelatedTo
3,anthill,hill,RelatedTo
3,sing,sun,RelatedTo
3,skin,leaf,RelatedTo
3,speak,roast,RelatedTo
3,bite,sew,RelatedTo
3,pull,pour,RelatedTo
3,dawn,ripen,RelatedTo
3,seize,sing,RelatedTo
3,announce,command,RelatedTo
3,secret,paint,RelatedTo
3,salt,fear,RelatedTo
3,forest,tortoise,RelatedTo
3,coconut,candle,RelatedTo
3,sing,cook,RelatedTo
3,wet,clog,RelatedTo
3,clothing,arrange,RelatedTo
3,market,tea,RelatedTo
3,sell,weave,RelatedTo
3,old,chieftain,RelatedTo
3,take,barley,RelatedTo
3,grass,savanna,RelatedTo
3,voice,kill,RelatedTo
3,fruit,belly,RelatedTo
3,comb,cart,RelatedTo
3,ash,fireplace,RelatedTo
3,drink,black,RelatedTo
3,speech,scold,RelatedTo
3,sour,alcohol,RelatedTo
3,thirsty,load,RelatedTo
3,veil,towel,RelatedTo
3,die,crawl,RelatedTo
3,hair,bottom,RelatedTo
3,mouth,egg,RelatedTo
3,grass,hair,RelatedTo
3,egg,child,RelatedTo
3,beautiful,eat,RelatedTo
3,person,hair,RelatedTo
3,gill,ear,RelatedTo
3,ribbon,leash,RelatedTo
3,love,lake,RelatedTo
3,gentle,bud,RelatedTo
3,feather,rain,RelatedTo
3,bee,grandfather,RelatedTo
3,plant,burning,RelatedTo
3,scatter,irrigate,RelatedTo
3,ash,snake,RelatedTo
3,nephew,eat,RelatedTo
3,grind,ear,RelatedTo
3,weave,shiver,RelatedTo
3,power,violence,RelatedTo
3,liver,lead,RelatedTo
3,throw,drumming,RelatedTo
3,kneel,nine,RelatedTo
3,plant,kill,RelatedTo
3,sell,belt,RelatedTo
3,press,water,RelatedTo
3,yam,cut,RelatedTo
3,spit,salt,RelatedTo
3,fruit,head,RelatedTo
3,spear,six,RelatedTo
3,pinch,speak,RelatedTo
3,vein,thread,RelatedTo
3,mouth,chicken,RelatedTo
3,cough,sweep,RelatedTo
3,peel,undress,RelatedTo
3,cooked,close,RelatedTo
3,spindle,loom,RelatedTo
3,yoke,pair,RelatedTo
3,expensive,tall,RelatedTo
3,horn,branch,RelatedTo
3,pull,congeal,RelatedTo
3,letter,colorful,RelatedTo
3,nose,knife,RelatedTo
3,eat,foot,RelatedTo
3,worm,wolf,RelatedTo
3,loud,greedy,RelatedTo
3,shoot,pound,RelatedTo
3,ash,mat,RelatedTo
3,roar,dash,RelatedTo
3,wash,traverse,RelatedTo
3,difficult,silver,RelatedTo
3,fire,donkey,RelatedTo
3,i,soup,RelatedTo
3,plant,dig,RelatedTo
3,short,smell,RelatedTo
3,bait,meal,RelatedTo
3,bright,anger,RelatedTo
3,tie,fish,RelatedTo
3,walk,fan,RelatedTo
3,village,wife,RelatedTo
3,drip,press,RelatedTo
3,teach,rotten,RelatedTo
3,cotton,flower,RelatedTo
3,ash,shame,RelatedTo
3,bitter,scold,RelatedTo
3,father,chop,RelatedTo
3,back,wasp,RelatedTo
3,traverse,beat,RelatedTo
3,ear,bracelet,RelatedTo
3,hole,name,RelatedTo
3,new,fruit,RelatedTo
3,want,ripen,RelatedTo
3,bamboo,sweet,RelatedTo
3,path,vein,RelatedTo
3,fear,fat,RelatedTo
3,language,news,RelatedTo
3,room,stomach,RelatedTo
3,soul,butterfly,RelatedTo
3,cloud,night,RelatedTo
3,sour,house,RelatedTo
3,do,roast,RelatedTo
3,age,tear,RelatedTo
3,wash,roast,RelatedTo
3,rain,bamboo,RelatedTo
3,new,die,RelatedTo
3,cut,island,RelatedTo
3,seed,stick,RelatedTo
3,tree,river,RelatedTo
3,tie,scorpion,RelatedTo
3,word,lip,RelatedTo
3,i,lake,RelatedTo
3,eye,jealousy,RelatedTo
3,anger,sky,RelatedTo
3,wheel,arch,RelatedTo
3,hold,pour,RelatedTo
3,i,leaf,RelatedTo
3,age,blood,RelatedTo
3,buy,cook,RelatedTo
3,money,white,RelatedTo
3,bitter,hot,RelatedTo
3,suck,sew,RelatedTo
3,come,thou,RelatedTo
3,hot,heart,RelatedTo
3,peel,tie,RelatedTo
3,kill,pound,RelatedTo
3,sit,pour,RelatedTo
3,command,think,RelatedTo
3,water,swallow,RelatedTo
3,pus,sap,RelatedTo
3,grass,scatter,RelatedTo
3,shoot,wash,RelatedTo
3,maize,sugar,RelatedTo
3,know,mushroom,RelatedTo
3,lock,green,RelatedTo
3,come,penis,RelatedTo
3,name,swallow,RelatedTo
3,bite,weave,RelatedTo
3,pinch,suck,RelatedTo
3,choose,untie,RelatedTo
3,big,coarse,RelatedTo
3,thick,silver,RelatedTo
3,mountain,god,RelatedTo
3,dwell,at,RelatedTo
3,spit,sacrifice,RelatedTo
3,leave,pour,RelatedTo
3,vegetables,hand,RelatedTo
3,food,flour,RelatedTo
3,water,pound,RelatedTo
3,sun,woman,RelatedTo
3,pain,listen,RelatedTo
3,stomach,eight,RelatedTo
3,bee,mead,RelatedTo
3,sing,drink,RelatedTo
3,dirty,faeces,RelatedTo
3,breast,mother,RelatedTo
3,lift,sweet,RelatedTo
3,extinguish,thirsty,RelatedTo
3,speak,tumble,RelatedTo
3,promise,command,RelatedTo
3,and,hoof,RelatedTo
3,letter,surname,RelatedTo
3,tongue,joint,RelatedTo
3,axe,sickle,RelatedTo
3,ripe,cold,RelatedTo
3,stand,pour,RelatedTo
3,rotten,path,RelatedTo
3,door,iron,RelatedTo
3,rub,sleep,RelatedTo
3,wrong,trousers,RelatedTo
3,fight,swell,RelatedTo
3,fly,path,RelatedTo
3,bone,needle,RelatedTo
3,smoke,flesh,RelatedTo
3,soul,month,RelatedTo
3,skin,scrape,RelatedTo
3,shallow,light,RelatedTo
3,pierce,pound,RelatedTo
3,chieftain,queen,RelatedTo
3,sky,foot,RelatedTo
3,butterfly,house,RelatedTo
3,person,sun,RelatedTo
3,talk,porch,RelatedTo
3,burn,arrive,RelatedTo
3,horse,bush,RelatedTo
3,book,pattern,RelatedTo
3,soul,corner,RelatedTo
3,fish,he,RelatedTo
3,meat,smoke,RelatedTo
3,hair,tooth,RelatedTo
3,nose,arrow,RelatedTo
3,who,water,RelatedTo
3,season,face,RelatedTo
3,watery,pure,RelatedTo
3,clever,raw,RelatedTo
3,embers,sit,RelatedTo
3,pig,bamboo,RelatedTo
3,and,coconut,RelatedTo
3,pinch,cook,RelatedTo
3,destroy,scold,RelatedTo
3,raw,blue,RelatedTo
3,weigh,taste,RelatedTo
3,guest,foreign,RelatedTo
3,near,sun,RelatedTo
3,shoulder,trap,RelatedTo
3,bathe,light,RelatedTo
3,stick,song,RelatedTo
3,forest,old,RelatedTo
3,host,father,RelatedTo
3,finish,thread,RelatedTo
3,rotten,slaughter,RelatedTo
3,salt,tea,RelatedTo
3,drink,cut,RelatedTo
3,shave,insert,RelatedTo
3,stone,order,RelatedTo
3,faeces,vulva,RelatedTo
3,near,eat,RelatedTo
3,new,tin,RelatedTo
3,dwell,build,RelatedTo
3,scale,coin,RelatedTo
3,many,arrow,RelatedTo
3,axle,mast,RelatedTo
3,hook,fingernail,RelatedTo
3,sleep,wear,RelatedTo
3,name,tail,RelatedTo
3,rotten,melt,RelatedTo
3,deity,world,RelatedTo
3,bridge,nest,RelatedTo
3,jump,boil,RelatedTo
3,pointed,sour,RelatedTo
3,shade,hear,RelatedTo
3,hot,person,RelatedTo
3,spin,braid,RelatedTo
3,correct,holy,RelatedTo
3,room,fence,RelatedTo
3,sail,walk,RelatedTo
3,beard,yellow,RelatedTo
3,work,tooth,RelatedTo
3,grow,cook,RelatedTo
3,three,wood,RelatedTo
3,fear,fasten,RelatedTo
3,tooth,fork,RelatedTo
3,fat,salt,RelatedTo
3,fat,may,RelatedTo
3,skin,fat,RelatedTo
3,row,dive,RelatedTo
3,precipice,top,RelatedTo
3,outside,knee,RelatedTo
3,eat,burning,RelatedTo
3,grind,weave,RelatedTo
3,bamboo,bow,RelatedTo
3,difficult,fruit,RelatedTo
3,throw,bridge,RelatedTo
3,coconut,sea,RelatedTo
3,true,sand,RelatedTo
3,extinguish,jump,RelatedTo
3,peach,steal,RelatedTo
3,book,colorful,RelatedTo
3,pour,squeeze,RelatedTo
3,laugh,weave,RelatedTo
3,sweep,stir,RelatedTo
3,fry,bloom,RelatedTo
3,walk,seize,RelatedTo
3,plain,floor,RelatedTo
3,beautiful,correct,RelatedTo
3,tomorrow,nest,RelatedTo
3,fingernail,arm,RelatedTo
3,near,red,RelatedTo
3,mud,world,RelatedTo
3,near,neighbour,RelatedTo
3,look,frost,RelatedTo
3,moon,grandfather,RelatedTo
3,bone,dig,RelatedTo
3,body,drink,RelatedTo
3,roast,fill,RelatedTo
3,root,red,RelatedTo
3,arrive,rotten,RelatedTo
3,hoe,end,RelatedTo
3,cattle,bird,RelatedTo
3,ride,tie,RelatedTo
3,and,copper,RelatedTo
3,last,boundary,RelatedTo
3,tongue,banana,RelatedTo
3,row,drive,RelatedTo
3,seize,burning,RelatedTo
3,seed,rice,RelatedTo
3,thatch,pasture,RelatedTo
3,seize,congeal
3,arrive,suck,RelatedTo
3,smoke,wood,RelatedTo
3,cloud,fire,RelatedTo
3,salt,white,RelatedTo
3,voice,father,RelatedTo
3,language,law,RelatedTo
3,mountain,head,RelatedTo
3,shield,wheel,RelatedTo
3,crooked,guilty,RelatedTo
3,weigh,imitate,RelatedTo
3,felt,fur,RelatedTo
3,ash,grass,RelatedTo
3,tobacco,leaf,RelatedTo
3,choose,die,RelatedTo
3,leaf,six,RelatedTo
3,east,winter,RelatedTo
3,sweep,shiver,RelatedTo
3,undress,change,RelatedTo
3,arrive,cook,RelatedTo
3,dog,foot,RelatedTo
3,straight,holy,RelatedTo
3,wash,fry,RelatedTo
3,nose,bow,RelatedTo
3,trousers,leopard,RelatedTo
3,mule,wheel,RelatedTo
3,hot,nine,RelatedTo
3,arm,night,RelatedTo
3,carry,abuse,RelatedTo
3,tie,build,RelatedTo
3,wood,we,RelatedTo
3,breast,that,RelatedTo
3,ash,fog,RelatedTo
3,or,butter,RelatedTo
3,bring,rice,RelatedTo
3,measure,beam,RelatedTo
3,anxiety,think,RelatedTo
3,shelf,bed,RelatedTo
3,pointed,catty,RelatedTo
3,eight,duck,RelatedTo
3,light,month,RelatedTo
3,earth,husband,RelatedTo
3,take,penis,RelatedTo
3,spindle,bore,RelatedTo
3,say,tumble,RelatedTo
3,lake,stone,RelatedTo
3,only,fur,RelatedTo
3,sweep,sharpen,RelatedTo
3,divide,stable,RelatedTo
3,mill,wheel,RelatedTo
3,fire,bird,RelatedTo
3,seize,rub,RelatedTo
3,cry,tie,RelatedTo
3,name,body,RelatedTo
3,call,barking,RelatedTo
3,son,descendants,RelatedTo
3,go,bone,RelatedTo
3,answer,adjudicate
3,kneel,arrive,RelatedTo
3,toe,ring,RelatedTo
3,light,exchange,RelatedTo
3,spring,stream,RelatedTo
3,line,sky,RelatedTo
3,burning,dig,RelatedTo
3,pig,hundred,RelatedTo
3,son,pregnant,RelatedTo
3,what,seed,RelatedTo
3,change,tumble,RelatedTo
3,three,iron,RelatedTo
3,plough,not,RelatedTo
3,extinguish,fart,RelatedTo
3,shut,bitter,RelatedTo
3,brush,cart,RelatedTo
3,leg,hoof,RelatedTo
3,drink,cook,RelatedTo
3,old,fat,RelatedTo
3,claw,needle,RelatedTo
3,eight,thin,RelatedTo
3,field,cultivate,RelatedTo
3,come,tooth,RelatedTo
3,white,bloom,RelatedTo
3,nose,bone,RelatedTo
3,float,bathe,RelatedTo
3,soft,butterfly,RelatedTo
3,sharp,world,RelatedTo
3,worm,far,RelatedTo
3,suck,wash,RelatedTo
3,earn,victory,RelatedTo
3,fur,one,RelatedTo
3,kick,pound,RelatedTo
3,wind,fill,RelatedTo
3,sneeze,twist,RelatedTo
3,dog,fish,RelatedTo
3,wash,foot,RelatedTo
3,egg,head,RelatedTo
3,tooth,this,RelatedTo
3,piss,sweep,RelatedTo
3,write,scrape,RelatedTo
3,blood,sleep,RelatedTo
3,imitate,shiver,RelatedTo
3,darkness,dirty,RelatedTo
3,hole,garbage,RelatedTo
3,village,garden,RelatedTo
3,wash,kill,RelatedTo
3,drip,dig,RelatedTo
3,egg,three,RelatedTo
3,say,sew,RelatedTo
3,divide,crow,RelatedTo
3,sleep,burn,RelatedTo
3,feel,obey,RelatedTo
3,beak,cape,RelatedTo
3,skin,back,RelatedTo
3,big,deer,RelatedTo
3,buy,shout,RelatedTo
3,four,bow,RelatedTo
3,iron,nail,RelatedTo
3,press,duck,RelatedTo
3,long,thorn,RelatedTo
3,bite,press,RelatedTo
3,weave,steal,RelatedTo
3,leg,correct,RelatedTo
3,cure,physician,RelatedTo
3,cloud,day,RelatedTo
3,dwell,kill,RelatedTo
3,full,undress,RelatedTo
3,extinguish,squeeze,RelatedTo
3,bunch,fruit,RelatedTo
3,soft,tread,RelatedTo
3,expensive,love,RelatedTo
3,straight,innocent,RelatedTo
3,bite,heart,RelatedTo
3,fall,pasture,RelatedTo
3,bull,male,RelatedTo
3,dwell,last,RelatedTo
3,yard,door,RelatedTo
3,weave,dig,RelatedTo
3,soup,beverage,RelatedTo
3,star,eye,RelatedTo
3,dust,foam,RelatedTo
3,fight,scratch,RelatedTo
3,rub,sharpen,RelatedTo
3,four,winter,RelatedTo
3,grave,cheek,RelatedTo
3,day,black,RelatedTo
3,people,roof,RelatedTo
3,beeswax,bee,RelatedTo
3,word,paper,RelatedTo
3,sink,enter,RelatedTo
3,enemy,hundred,RelatedTo
3,ask,worship,RelatedTo
3,bed,hide,RelatedTo
3,tie,fear,RelatedTo
3,arson,burning,RelatedTo
3,fat,honey,RelatedTo
3,extinguish,do,RelatedTo
3,carry,sand,RelatedTo
3,south,difficult,RelatedTo
3,behind,iron,RelatedTo
3,go,tooth,RelatedTo
3,fart,dung,RelatedTo
3,seize,stretch,RelatedTo
3,wind,country,RelatedTo
3,enter,bite,RelatedTo
3,sky,peak,RelatedTo
3,pinch,trap,RelatedTo
3,elbow,lock,RelatedTo
3,rain,set,RelatedTo
3,call,fold,RelatedTo
3,ready,cooked,RelatedTo
3,i,father,RelatedTo
3,give,seed,RelatedTo
3,drip,leave,RelatedTo
3,sell,horse,RelatedTo
3,stinking,red,RelatedTo
3,fish,this,RelatedTo
3,dwell,eat,RelatedTo
3,carry,jug,RelatedTo
3,get,scatter,RelatedTo
3,sing,steal,RelatedTo
3,sharpen,fill,RelatedTo
3,want,scatter,RelatedTo
3,leaf,far,RelatedTo
3,easy,hundred,RelatedTo
3,stutter,pull,RelatedTo
3,shoot,burn,RelatedTo
3,breast,penis,RelatedTo
3,raw,red,RelatedTo
3,north,bottom,RelatedTo
3,cut,tumble,RelatedTo
3,bite,stretch,RelatedTo
3,hard,ripe,RelatedTo
3,old,ancestors,RelatedTo
3,frost,red,RelatedTo
3,stand,sew,RelatedTo
3,tail,deer,RelatedTo
3,early,dark,RelatedTo
3,grief,heavy,RelatedTo
3,nape,shoulder,RelatedTo
3,weave,forge,RelatedTo
3,bull,piglet,RelatedTo
3,crooked,curved,RelatedTo
3,carry,sew,RelatedTo
3,dare,goose,RelatedTo
3,after,backward,RelatedTo
3,bay,swell,RelatedTo
3,fight,dig,RelatedTo
3,burn,seize,RelatedTo
3,give,vein,RelatedTo
3,sell,eye,RelatedTo
3,guess,star,RelatedTo
3,girl,six,RelatedTo
3,pinch,steal,RelatedTo
3,port,bridge,RelatedTo
3,or,fat,RelatedTo
3,iron,trap,RelatedTo
3,straight,fat,RelatedTo
3,sun,grass,RelatedTo
3,correct,court,RelatedTo
3,dance,no,RelatedTo
3,mouth,bore,RelatedTo
3,arrive,donate,RelatedTo
3,sour,sharp,RelatedTo
3,leaf,reed,RelatedTo
3,promise,treaty,RelatedTo
3,smooth,blunt,RelatedTo
3,float,light,RelatedTo
3,precipice,shore,RelatedTo
3,thing,ware,RelatedTo
3,shout,sleep,RelatedTo
3,sharp,tongue,RelatedTo
3,yellow,honey,RelatedTo
3,walk,mother,RelatedTo
3,dig,tumble,RelatedTo
3,we,sew,RelatedTo
3,awl,chisel,RelatedTo
3,bury,sharpen,RelatedTo
3,see,sew,RelatedTo
3,imitate,check,RelatedTo
3,understand,smell,RelatedTo
3,mountain,bush,RelatedTo
3,cave,two,RelatedTo
3,nephew,descendants,RelatedTo
3,enter,father,RelatedTo
3,lung,stomach,RelatedTo
3,pinch,scratch,RelatedTo
3,stone,tree,RelatedTo
3,field,house,RelatedTo
3,swarm,heap,RelatedTo
3,sweet,world,RelatedTo
3,bean,this,RelatedTo
3,pain,ask,RelatedTo
3,wash,stab,RelatedTo
3,pay,eat,RelatedTo
3,wash,dig,RelatedTo
3,jug,pan,RelatedTo
3,cloak,shirt,RelatedTo
3,tower,temple,RelatedTo
3,word,law,RelatedTo
3,hair,color,RelatedTo
3,waist,body,RelatedTo
3,rotten,rabbit,RelatedTo
3,tumble,scrape,RelatedTo
3,dry,rotten,RelatedTo
3,north,night,RelatedTo
3,hot,wash,RelatedTo
3,earth,shit,RelatedTo
3,swim,dig,RelatedTo
3,i,tiger,RelatedTo
3,bird,eat,RelatedTo
3,do,sharpen,RelatedTo
3,guess,judgment,RelatedTo
3,throw,tail,RelatedTo
3,fish,red,RelatedTo
3,healthy,cure,RelatedTo
3,side,hip,RelatedTo
3,shoot,fell,RelatedTo
3,town,tower,RelatedTo
3,burn,catch,RelatedTo
3,burn,trap,RelatedTo
3,kneel,seize,RelatedTo
3,finger,lead,RelatedTo
3,fire,dig,RelatedTo
3,want,thirst,RelatedTo
3,weave,fill,RelatedTo
3,sweep,tail,RelatedTo
3,swim,eat,RelatedTo
3,face,color,RelatedTo
3,difficult,cook,RelatedTo
3,waist,stomach,RelatedTo
3,push,command,RelatedTo
3,leave,sew,RelatedTo
3,valley,swamp,RelatedTo
3,fight,bite,RelatedTo
3,drop,liberate,RelatedTo
3,bamboo,fence,RelatedTo
3,white,bull,RelatedTo
3,and,jaw,RelatedTo
3,drink,my,RelatedTo
3,walk,sweep,RelatedTo
3,die,before,RelatedTo
3,mouth,fell,RelatedTo
3,explain,untie,RelatedTo
3,dirty,sand,RelatedTo
3,drunk,sleep,RelatedTo
3,cave,must,RelatedTo
3,find,beget,RelatedTo
3,husband,god,RelatedTo
3,moon,yellow,RelatedTo
3,hunt,rotten,RelatedTo
3,sick,nose,RelatedTo
3,give,command,RelatedTo
3,cut,surpass,RelatedTo
3,heavy,post,RelatedTo
3,weigh,read,RelatedTo
3,woman,ten,RelatedTo
3,shut,wash,RelatedTo
3,remain,red,RelatedTo
3,rise,bloom,RelatedTo
3,tree,dig,RelatedTo
3,go,meat,RelatedTo
3,cough,do,RelatedTo
3,sew,squeeze,RelatedTo
3,smell,kiss,RelatedTo
3,early,ghost,RelatedTo
3,intestines,womb,RelatedTo
3,ten,arm,RelatedTo
3,hate,black,RelatedTo
3,get,shiver,RelatedTo
3,enter,quiet,RelatedTo
3,wear,heavy,RelatedTo
3,call,by,RelatedTo
3,punishment,court,RelatedTo
3,descendants,grandchild,RelatedTo
3,nose,top,RelatedTo
3,mat,mattress,RelatedTo
3,die,ten,RelatedTo
3,hard,greedy,RelatedTo
3,daughter,six,RelatedTo
3,bite,bathe,RelatedTo
3,shoulder,catch,RelatedTo
3,buttocks,back,RelatedTo
3,air,storm,RelatedTo
3,full,ripe,RelatedTo
3,acquit,untie
3,weave,wash,RelatedTo
3,heel,bottom,RelatedTo
3,good,ripe,RelatedTo
3,many,door,RelatedTo
3,drum,gong,RelatedTo
3,weave,traverse,RelatedTo
3,tree,man,RelatedTo
3,new,kill,RelatedTo
3,few,smell,RelatedTo
3,wound,pus,RelatedTo
3,shallow,dry,RelatedTo
3,edge,collar,RelatedTo
3,meat,yes,RelatedTo
3,kneel,cease,RelatedTo
3,wind,land,RelatedTo
3,person,nine,RelatedTo
3,sky,stick,RelatedTo
3,say,burning,RelatedTo
3,close,fasten,RelatedTo
3,thick,difficult,RelatedTo
3,i,sleep,RelatedTo
3,mountain,world,RelatedTo
3,flow,sink,RelatedTo
3,guard,army,RelatedTo
3,pinch,scrape,RelatedTo
3,water,stick,RelatedTo
3,moon,man,RelatedTo
3,blow,walk,RelatedTo
3,tooth,that,RelatedTo
3,louse,wasp,RelatedTo
3,lift,lead,RelatedTo
3,push,drum,RelatedTo
3,sit,sew,RelatedTo
3,bitter,poison,RelatedTo
3,bow,gun,RelatedTo
3,arrive,cut,RelatedTo
3,cow,flesh,RelatedTo
3,thick,often,RelatedTo
3,bone,thin,RelatedTo
3,spider,mosquito,RelatedTo
3,edge,tooth,RelatedTo
3,twist,traverse,RelatedTo
3,pinch,bite,RelatedTo
3,knock,traverse,RelatedTo
3,side,jaw,RelatedTo
3,bite,roast,RelatedTo
3,mirror,spectacles,RelatedTo
3,blow,empty,RelatedTo
3,moon,turtle,RelatedTo
3,bright,candle,RelatedTo
3,carpenter,sculptor,RelatedTo
3,peel,shave,RelatedTo
3,give,moon,RelatedTo
3,guard,wait,RelatedTo
3,want,stir,RelatedTo
3,forget,wind,RelatedTo
3,cease,sweep,RelatedTo
3,dog,no,RelatedTo
3,place,hunger,RelatedTo
3,fire,eye,RelatedTo
3,tooth,fingernail,RelatedTo
3,ox,deer,RelatedTo
3,drink,smoke,RelatedTo
3,wife,do,RelatedTo
3,feather,bamboo,RelatedTo
3,hear,shadow,RelatedTo
3,calf,pig,RelatedTo
3,tooth,same,RelatedTo
3,gather,rub,RelatedTo
3,run,sharp,RelatedTo
3,belly,chop,RelatedTo
3,morning,swell,RelatedTo
3,take,pig,RelatedTo
3,feed,herd,RelatedTo
3,demon,magician,RelatedTo
3,pinch,tear,RelatedTo
3,east,day,RelatedTo
3,enter,dive,RelatedTo
3,saliva,phlegm,RelatedTo
3,see,cough,RelatedTo
3,dog,goat,RelatedTo
3,solid,powerful,RelatedTo
3,year,springtime,RelatedTo
3,eat,burn,RelatedTo
3,know,die,RelatedTo
3,arrive,squeeze,RelatedTo
3,join,kill,RelatedTo
3,deaf,ear,RelatedTo
3,carry,dwell,RelatedTo
3,put,undress,RelatedTo
3,i,heaven,RelatedTo
3,fruit,that,RelatedTo
3,sing,pull,RelatedTo
3,bone,vein,RelatedTo
3,cloud,wind,RelatedTo
3,enter,surpass,RelatedTo
3,cow,cut,RelatedTo
3,stingy,envy,RelatedTo
3,straight,name,RelatedTo
3,carcass,dead,RelatedTo
3,swim,wash,RelatedTo
3,self,owner,RelatedTo
3,water,this,RelatedTo
3,dirty,night,RelatedTo
3,pain,bruise,RelatedTo
3,deep,lean,RelatedTo
3,near,easy,RelatedTo
3,kidney,heart,RelatedTo
3,one,bowl,RelatedTo
3,circle,arch,RelatedTo
3,destroy,split,RelatedTo
3,four,power,RelatedTo
3,walk,hunt,RelatedTo
3,pupil,child,RelatedTo
3,go,sprout,RelatedTo
3,wet,bathe,RelatedTo
3,stinking,pus,RelatedTo
3,dwell,cultivate,RelatedTo
3,snake,yellow,RelatedTo
3,belly,breathe,RelatedTo
